timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-07-09T20:33:34.304971+07:00,Đà Nẵng,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.6 km/h,66%
2025-07-09T21:19:35.710402+07:00,Đà Nẵng,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.5 km/h,66%
2025-07-09T23:24:30.877440+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.2 km/h,66%
2025-07-10T00:19:40.213572+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.7 km/h,63%
2025-07-10T01:29:16.044637+07:00,Đà Nẵng,25,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.8 km/h,65%
2025-07-10T02:16:51.919999+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.6 km/h,68%
2025-07-10T03:22:30.231008+07:00,Đà Nẵng,25,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,66%
2025-07-10T04:18:57.703617+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.3 km/h,67%
2025-07-10T05:19:26.145986+07:00,Đà Nẵng,28,/dl/web/weather/ic-w-12-night-rain-full.svg,13.2 km/h,67%
2025-07-10T06:19:31.073789+07:00,Đà Nẵng,39,/dl/web/weather/ic-w-06-rain-full.svg,12.6 km/h,68%
2025-07-10T08:42:58.041328+07:00,Đà Nẵng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.8 km/h,68%
2025-07-10T10:21:59.086363+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.2 km/h,55%
2025-07-10T11:32:16.430476+07:00,Đà Nẵng,42,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.8 km/h,56%
2025-07-10T12:22:55.196190+07:00,Đà Nẵng,36,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.8 km/h,56%
2025-07-10T13:31:07.203140+07:00,Đà Nẵng,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.9 km/h,63%
2025-07-10T14:20:21.256941+07:00,Đà Nẵng,25,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.9 km/h,59%
2025-07-10T15:27:48.241463+07:00,Đà Nẵng,25,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.9 km/h,53%
2025-07-10T16:23:41.814567+07:00,Đà Nẵng,36,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.3 km/h,58%
2025-07-10T17:22:07.024370+07:00,Đà Nẵng,36,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.3 km/h,62%
